STAID,SOUID,DATE,DD,Q_DD
   189,114683,20150716,  301,    0
   189,114683,20150717,  347,    0
   189,114683,20150718,  342,    0
   189,114683,20150719,   81,    0
   189,114683,20150720,  353,    0
   189,114683,20150721,    7,    0
   189,114683,20150722,  206,    0
   189,114683,20150723,  211,    0
   189,114683,20150724,    0,    0
   189,114683,20150725,  158,    0
   189,114683,20150726,  108,    0
   189,114683,20150727,    6,    0
   189,114683,20150728,  337,    0
   189,114683,20150729,  345,    0
   189,114683,20150730,  264,    0
   189,114683,20150731,  216,    0
   189,114683,20150801,   34,    0
   189,114683,20150802,  178,    0
   189,114683,20150803,  172,    0
   189,114683,20150804,  174,    0
   189,114683,20150805,  115,    0
   189,114683,20150806,   95,    0
   189,114683,20150807,  187,    0
   189,114683,20150808,  236,    0
   189,114683,20150809,   98,    0
   189,114683,20150810,   85,    0
   189,114683,20150811,   86,    0
   189,114683,20150812,  195,    0
   189,114683,20150813,   84,    0
   189,114683,20150814,   81,    0
   189,114683,20150815,   83,    0
   189,114683,20150816,  187,    0
   189,114683,20150817,  157,    0
   189,114683,20150818,  182,    0
   189,114683,20150819,  197,    0
   189,114683,20150820,   62,    0
   189,114683,20150821,  182,    0
   189,114683,20150822,  174,    0
   189,114683,20150823,  197,    0
   189,114683,20150824,  207,    0
   189,114683,20150825,  204,    0
   189,114683,20150826,   78,    0
   189,114683,20150827,   71,    0
   189,114683,20150828,  359,    0
   189,114683,20150829,  340,    0
   189,114683,20150830,  345,    0
   189,114683,20150831,  150,    0
   189,114683,20150901,  197,    0
   189,114683,20150902,   40,    0
   189,114683,20150903,  134,    0
   189,114683,20150904,    9,    0
   189,114683,20150905,  177,    0
   189,114683,20150906,  290,    0
   189,114683,20150907,  151,    0
   189,114683,20150908,  217,    0
   189,114683,20150909,  160,    0
   189,114683,20150910,  164,    0
   189,114683,20150911,  194,    0
   189,114683,20150912,  196,    0
   189,114683,20150913,  123,    0
   189,114683,20150914,  333,    0
   189,114683,20150915,  344,    0
   189,114683,20150916,  252,    0
   189,114683,20150917,  199,    0
   189,114683,20150918,    0,    0
   189,114683,20150919,  293,    0
   189,114683,20150920,  143,    0
   189,114683,20150921,  194,    0
   189,114683,20150922,  176,    0
   189,114683,20150923,   67,    0
   189,114683,20150924,   93,    0
   189,114683,20150925,   77,    0
   189,114683,20150926,  194,    0
   189,114683,20150927,  157,    0
   189,114683,20150928,  201,    0
   189,114683,20150929,  239,    0
   189,114683,20150930,   31,    0
   189,114683,20151001,   10,    0
   189,114683,20151002,    2,    0
   189,114683,20151003,  234,    0
   189,114683,20151004,  225,    0
   189,114683,20151005,  135,    0
   189,114683,20151006,  111,    0
   189,114683,20151007,  141,    0
   189,114683,20151008,  132,    0
   189,114683,20151009,  121,    0
   189,114683,20151010,  233,    0
   189,114683,20151011,    1,    0
   189,114683,20151012,   72,    0
   189,114683,20151013,  148,    0
   189,114683,20151014,  217,    0
   189,114683,20151015,  260,    0
   189,114683,20151016,  210,    0
   189,114683,20151017,  224,    0
   189,114683,20151018,  187,    0
   189,114683,20151019,  256,    0
   189,114683,20151020,  347,    0
   189,114683,20151021,   11,    0
   189,114683,20151022,    0,    0
   189,114683,20151023,  301,    0
   189,114683,20151024,    8,    0
   189,114683,20151025,  347,    0
   189,114683,20151026,  234,    0
   189,114683,20151027,  231,    0
   189,114683,20151028,  223,    0
   189,114683,20151029,   94,    0
   189,114683,20151030,  201,    0
   189,114683,20151031,  201,    0
   189,114683,20151101,  211,    0
   189,114683,20151102,  325,    0
   189,114683,20151103,  295,    0
   189,114683,20151104,   13,    0
   189,114683,20151105,   87,    0
   189,114683,20151106,   81,    0
   189,114683,20151107,  195,    0
   189,114683,20151108,  203,    0
   189,114683,20151109,  186,    0
   189,114683,20151110,  352,    0
   189,114683,20151111,  322,    0
   189,114683,20151112,  346,    0
   189,114683,20151113,  340,    0
   189,114683,20151114,  349,    0
   189,114683,20151115,    3,    0
   189,114683,20151116,   94,    0
   189,114683,20151117,   12,    0
   189,114683,20151118,  358,    0
   189,114683,20151119,  358,    0
   189,114683,20151120,  234,    0
   189,114683,20151121,  273,    0
   189,114683,20151122,  289,    0
   189,114683,20151123,  112,    0
   189,114683,20151124,  338,    0
   189,114683,20151125,  347,    0
   189,114683,20151126,    3,    0
   189,114683,20151127,  296,    0
   189,114683,20151128,    9,    0
   189,114683,20151129,    4,    0
   189,114683,20151130,  350,    0
   189,114683,20151201,  344,    0
   189,114683,20151202,   60,    0
   189,114683,20151203,  359,    0
   189,114683,20151204,   14,    0
   189,114683,20151205,   12,    0
   189,114683,20151206,  339,    0
   189,114683,20151207,  336,    0
   189,114683,20151208,   65,    0
   189,114683,20151209,   56,    0
   189,114683,20151210,   31,    0
   189,114683,20151211,    7,    0
   189,114683,20151212,  263,    0
   189,114683,20151213,  343,    0
   189,114683,20151214,    9,    0
   189,114683,20151215,   51,    0
   189,114683,20151216,   76,    0
   189,114683,20151217,  339,    0
   189,114683,20151218,  339,    0
   189,114683,20151219,  345,    0
   189,114683,20151220,    0,    0
   189,114683,20151221,  360,    0
   189,114683,20151222,   80,    0
   189,114683,20151223,   16,    0
   189,114683,20151224,  360,    0
   189,114683,20151225,  339,    0
   189,114683,20151226,  105,    0
   189,114683,20151227,  183,    0
   189,114683,20151228,  141,    0
   189,114683,20151229,  197,    0
   189,114683,20151230,  152,    0
   189,114683,20151231,  177,    0
   189,114683,20160101,  346,    0
   189,114683,20160102,  167,    0
   189,114683,20160103,    2,    0
   189,114683,20160104,  169,    0
   189,114683,20160105,   26,    0
   189,114683,20160106,   71,    0
   189,114683,20160107,  104,    0
   189,114683,20160108,  105,    0
   189,114683,20160109,   54,    0
   189,114683,20160110,   21,    0
   189,114683,20160111,  338,    0
   189,114683,20160112,   32,    0
   189,114683,20160113,   68,    0
   189,114683,20160114,    8,    0
   189,114683,20160115,  232,    0
   189,114683,20160116,  346,    0
   189,114683,20160117,  346,    0
   189,114683,20160118,    1,    0
   189,114683,20160119,   10,    0
   189,114683,20160120,  177,    0
   189,114683,20160121,  224,    0
   189,114683,20160122,  155,    0
   189,114683,20160123,  103,    0
   189,114683,20160124,  212,    0
   189,114683,20160125,  189,    0
   189,114683,20160126,   42,    0
   189,114683,20160127,  250,    0
   189,114683,20160128,   14,    0
   189,114683,20160129,    1,    0
   189,114683,20160130,   15,    0
   189,114683,20160131,    3,    0
   189,114683,20160201,    5,    0
   189,114683,20160202,  352,    0
   189,114683,20160203,  336,    0
   189,114683,20160204,  348,    0
   189,114683,20160205,   42,    0
   189,114683,20160206,   58,    0
   189,114683,20160207,    8,    0
   189,114683,20160208,  345,    0
   189,114683,20160209,  105,    0
   189,114683,20160210,  333,    0
   189,114683,20160211,   31,    0
   189,114683,20160212,  166,    0
   189,114683,20160213,  346,    0
   189,114683,20160214,  338,    0
   189,114683,20160215,  164,    0
   189,114683,20160216,  112,    0
   189,114683,20160217,  212,    0
   189,114683,20160218,  188,    0
   189,114683,20160219,  255,    0
   189,114683,20160220,   10,    0
   189,114683,20160221,   14,    0
   189,114683,20160222,  340,    0
   189,114683,20160223,  343,    0
   189,114683,20160224,  348,    0
   189,114683,20160225,  341,    0
   189,114683,20160226,  352,    0
   189,114683,20160227,  333,    0
   189,114683,20160228,  228,    0
   189,114683,20160229,  151,    0
   189,114683,20160301,  351,    0
   189,114683,20160302,  350,    0
   189,114683,20160303,  340,    0
   189,114683,20160304,  335,    0
   189,114683,20160305,  277,    0
   189,114683,20160306,  305,    0
   189,114683,20160307,  163,    0
   189,114683,20160308,   77,    0
   189,114683,20160309,  272,    0
   189,114683,20160310,  104,    0
   189,114683,20160311,  201,    0
   189,114683,20160312,  155,    0
   189,114683,20160313,  253,    0
   189,114683,20160314,  257,    0
   189,114683,20160315,  241,    0
   189,114683,20160316,   23,    0
   189,114683,20160317,  177,    0
   189,114683,20160318,  259,    0
   189,114683,20160319,  335,    0
   189,114683,20160320,  309,    0
   189,114683,20160321,  293,    0
   189,114683,20160322,  340,    0
   189,114683,20160323,  108,    0
   189,114683,20160324,   88,    0
   189,114683,20160325,   65,    0
   189,114683,20160326,   12,    0
   189,114683,20160327,   15,    0
   189,114683,20160328,    1,    0
   189,114683,20160329,  336,    0
   189,114683,20160330,    8,    0
   189,114683,20160331,  352,    0
   189,114683,20160401,  105,    0
   189,114683,20160402,   62,    0
   189,114683,20160403,   89,    0
   189,114683,20160404,   71,    0
   189,114683,20160405,   80,    0
   189,114683,20160406,  345,    0
   189,114683,20160407,  345,    0
   189,114683,20160408,  356,    0
   189,114683,20160409,  359,    0
   189,114683,20160410,  189,    0
   189,114683,20160411,   17,    0
   189,114683,20160412,  339,    0
   189,114683,20160413,  212,    0
   189,114683,20160414,  342,    0
   189,114683,20160415,  347,    0
   189,114683,20160416,  193,    0
   189,114683,20160417,    0,    0
   189,114683,20160418,   16,    0
   189,114683,20160419,  209,    0
   189,114683,20160420,  315,    0
   189,114683,20160421,  337,    0
   189,114683,20160422,  337,    0
   189,114683,20160423,  194,    0
   189,114683,20160424,  346,    0
   189,114683,20160425,  340,    0
   189,114683,20160426,  358,    0
   189,114683,20160427,   13,    0
   189,114683,20160428,  356,    0
   189,114683,20160429,   94,    0
   189,114683,20160430,   90,    0
   189,114683,20160501,   82,    0
   189,114683,20160502,   77,    0
   189,114683,20160503,   61,    0
   189,114683,20160504,  358,    0
   189,114683,20160505,  104,    0
   189,114683,20160506,  337,    0
   189,114683,20160507,  336,    0
   189,114683,20160508,  305,    0
   189,114683,20160509,  273,    0
   189,114683,20160510,  210,    0
   189,114683,20160511,  351,    0
   189,114683,20160512,  348,    0
   189,114683,20160513,  345,    0
   189,114683,20160514,  162,    0
   189,114683,20160515,  345,    0
   189,114683,20160516,  347,    0
   189,114683,20160517,  337,    0
   189,114683,20160518,  332,    0
   189,114683,20160519,  264,    0
   189,114683,20160520,  161,    0
   189,114683,20160521,   90,    0
   189,114683,20160522,   75,    0
   189,114683,20160523,  309,    0
   189,114683,20160524,  297,    0
   189,114683,20160525,  191,    0
   189,114683,20160526,  187,    0
   189,114683,20160527,  231,    0
   189,114683,20160528,  170,    0
   189,114683,20160529,  183,    0
   189,114683,20160530,  258,    0
   189,114683,20160531,  200,    0
   189,114683,20160601,  207,    0
   189,114683,20160602,  305,    0
   189,114683,20160603,   91,    0
   189,114683,20160604,  205,    0
   189,114683,20160605,   98,    0
   189,114683,20160606,  333,    0
   189,114683,20160607,  318,    0
   189,114683,20160608,  271,    0
   189,114683,20160609,   97,    0
   189,114683,20160610,  202,    0
   189,114683,20160611,  182,    0
   189,114683,20160612,    7,    0
   189,114683,20160613,   99,    0
   189,114683,20160614,   97,    0
   189,114683,20160615,  135,    0
   189,114683,20160616,  276,    0
   189,114683,20160617,  143,    0
   189,114683,20160618,  120,    0
   189,114683,20160619,  182,    0
   189,114683,20160620,  194,    0
   189,114683,20160621,  195,    0
   189,114683,20160622,  188,    0
   189,114683,20160623,  216,    0
   189,114683,20160624,  195,    0
   189,114683,20160625,  206,    0
   189,114683,20160626,  175,    0
   189,114683,20160627,   93,    0
   189,114683,20160628,   93,    0
   189,114683,20160629,   72,    0
   189,114683,20160630,    5,    0
   189,114683,20160701,  142,    0
   189,114683,20160702,  169,    0
   189,114683,20160703,  340,    0
   189,114683,20160704,  340,    0
   189,114683,20160705,  349,    0
   189,114683,20160706,  324,    0
   189,114683,20160707,  356,    0
   189,114683,20160708,   66,    0
   189,114683,20160709,  347,    0
   189,114683,20160710,  197,    0
   189,114683,20160711,  332,    0
   189,114683,20160712,  311,    0
   189,114683,20160713,  308,    0
   189,114683,20160714,  307,    0
   189,114683,20160715,  194,    0
   189,114683,20160716,  101,    0
   189,114683,20160717,  190,    0
   189,114683,20160718,  306,    0
   189,114683,20160719,  279,    0
   189,114683,20160720,  196,    0
   189,114683,20160721,   93,    0
   189,114683,20160722,  219,    0
   189,114683,20160723,  108,    0
   189,114683,20160724,   58,    0
   189,114683,20160725,   87,    0
   189,114683,20160726,  248,    0
   189,114683,20160727,  184,    0
